gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000186205.8,MARC1,1.166329934066646,0.004027363505178989,0.24348107495666227,0.14830602966198414,0.315993526273471,1.26878831534058e-07,NA,37,39,39
ENSG00000126773.8,PCNXL4,-1.1652439221706417,-0.004457566941951327,0.24392027128861804,0.09743783283398565,0.0864646324695007,0.0106611894601043,NA,48,83,83
ENSG00000050730.11,TNIP3,1.1635989351197003,0.0027336759423006052,0.24458658316723259,0.2678732592730392,0.0668683120270392,0.0269055145376438,NA,58,71,71
ENSG00000259363.1,CTD-2054N24.2,-1.1621874279280424,-0.007004498196576368,0.24515934028207964,0.058683621924212476,0.0806452596311582,0.0155960573097777,NA,19,24,24
ENSG00000273198.1,GS1-304P7.3,1.1607464908946958,0.003923477172304382,0.24574500930762577,0.1801396426988301,0.231871889968123,6.22973611148935e-06,NA,88,97,97
ENSG00000111077.13,TENC1,-1.1594094849225658,-0.003511178104368653,0.24628931240065222,0.21045692648087536,0.309976048122549,1.60981960914947e-07,NA,33,42,42
ENSG00000145817.12,YIPF5,-1.154809020676251,-0.043880847739519425,0.24816864226144486,0.001790581162831106,0.0481903042263201,0.0402617577553927,NA,3,5,5
ENSG00000099937.6,SERPIND1,1.1539845493139005,0.0036484833154418303,0.24850650343980873,0.11995257543771351,0.3811742348339,2.96964436880245e-09,NA,31,45,45
ENSG00000105880.4,DLX5,1.15333736439099,0.006691585290905293,0.24877193948335008,0.06646907331725055,0.0515616946227781,0.0424815510017629,NA,22,22,22
ENSG00000124256.10,ZBP1,1.1530815935846848,0.005551894734960429,0.2488768958126949,0.0891987656073951,0.0708456182527192,0.0154961390434005,NA,39,58,58
ENSG00000173145.7,NOC3L,-1.150796779587992,-0.007918835799791505,0.2498158499836648,0.04865390580884711,0.102581854687152,0.00418057345465644,NA,8,8,8
ENSG00000064687.8,ABCA7,-1.1503493785858152,-0.02022362563164848,0.250000000737035,0.008218435691987916,0.0686117940901963,0.0270891690740843,NA,1,1,1
ENSG00000165633.8,VSTM4,-1.1493844593186584,-0.00965179263179994,0.25039748531313055,0.02409089595505602,0.165314723970279,0.000144793994554413,NA,4,5,5
ENSG00000213753.6,RPL23AP79,1.1476314107316565,0.007639339952836482,0.25112075708832593,0.05014084632086492,0.0879046253499575,0.00574481742699937,NA,8,13,13
ENSG00000198642.5,KLHL9,1.1427653004443936,0.007844284150933961,0.2531360493478384,0.048579054129810666,0.08906072517521,0.00653477389865223,NA,14,17,17
ENSG00000273381.1,RP11-305L7.7,1.1403369699414778,0.004448698460842377,0.25414594116167666,0.08618367205189928,0.0642226638811945,0.0262434237708678,NA,32,38,38
ENSG00000251129.1,RP11-734I18.1,-1.1388415531522038,-0.0031837544295665564,0.25476924684908775,0.24576681707410047,0.0948021152691054,0.00570103542421833,NA,36,48,48
ENSG00000228106.1,RP11-452F19.3,1.138762834992579,0.004442900304969138,0.2548020868496774,0.16752871825821455,0.137003635613602,0.00120306669522782,NA,52,99,99
ENSG00000268225.1,CTD-2331H12.5,-1.1382708759768467,-0.009744722296165062,0.25500739124784033,0.024348981416489907,0.0695479097270668,0.0224947356605235,NA,9,12,12
ENSG00000263280.1,LA16c-325D7.2,1.1378108280845731,0.002616735680296511,0.25519948254349456,0.33002256212541753,0.279492805184104,1.14534755574242e-06,NA,39,54,54
ENSG00000272463.1,RP11-532F6.3,1.1370787013675472,0.007058119469094488,0.2555053867392566,0.05320112198865272,0.06464898744384,0.0240786899060693,NA,18,19,19
ENSG00000015133.14,CCDC88C,1.1368448840017962,0.004915365676820531,0.2556031362224066,0.08482404180638863,0.0608959210673968,0.0327626422420914,NA,36,44,44
ENSG00000080007.6,DDX43,-1.1355480717797282,-0.007586565736709404,0.256145752199227,0.03245750921384635,0.0540270496356893,0.0477203381043772,NA,21,26,26
ENSG00000204152.6,TIMM23B,1.1337109927453457,0.007447780820952638,0.2569157970092053,0.05612521034288494,0.0760974080157161,0.0162076453725518,NA,23,25,25
ENSG00000124664.6,SPDEF,1.1329025043646943,0.0060154133806978845,0.2572551982027297,0.08111061394050986,0.0725208579399495,0.0176701590768314,NA,47,57,57
ENSG00000077312.4,SNRPA,-1.1314400564725586,-0.007061934337186823,0.2578699199472758,0.04696708348717746,0.141531834292047,0.000168626335511776,NA,10,13,13
ENSG00000248124.3,RRN3P1,-1.130545465728231,-0.003198778509210843,0.2582464518161044,0.23380270279821658,0.124712677925469,0.00200643077221062,NA,44,53,53
ENSG00000226578.1,RP11-258F22.1,1.1291042811463101,0.007974246446334248,0.2588538455459991,0.0409152877657959,0.0883964474056264,0.0110544762541223,NA,9,11,11
ENSG00000272859.1,RP11-352E8.2,1.1284265832853455,0.002783400846206501,0.25913980628007094,0.32776936896775205,0.065929902995686,0.0246961901638485,NA,96,111,111
ENSG00000129103.13,SUMF2,1.1274605250149015,0.008795916243727015,0.25954782150145894,0.038789154104381454,0.0638446038196822,0.0345094061328214,NA,10,12,12
ENSG00000135093.8,USP30,-1.1260996614540721,-0.006935141795736273,0.2601233373274454,0.05530100449027341,0.0637455804539262,0.0341598577009084,NA,28,32,32
ENSG00000226038.4,PPIAP21,1.124196193223966,0.005829566085414844,0.2609298040569217,0.07571374358731119,0.0831473812473444,0.0129939197504487,NA,30,31,31
ENSG00000251369.4,ZNF550,-1.1213659230610296,-0.0019986115945129267,0.26213213515375633,0.3892793321051739,0.156031472453028,0.000612863653232496,NA,74,90,90
ENSG00000120860.6,CCDC53,1.1199102975282025,0.019303052615195732,0.26275198966393787,0.010400505340395817,0.060388231749233,0.0344941262350957,NA,2,2,2
ENSG00000116039.7,ATP6V1B1,1.117480304097099,0.003540962579808572,0.26378901636293506,0.12890762938794995,0.0723502743454543,0.0148547779981908,NA,37,42,42
ENSG00000165828.9,PRAP1,1.1174089049615994,0.009524486086735333,0.26381952937405484,0.03303829897845084,0.0711502578658302,0.0208312526523588,NA,21,45,45
ENSG00000241057.1,AC004985.12,-1.1163450666087484,-0.00966687581109355,0.2642744578872188,0.026137788982360466,0.0769813296300566,0.0117840049193564,NA,6,6,6
ENSG00000182534.9,MXRA7,1.1161772775655738,0.0036502939304823446,0.2643462587606282,0.16113722088522062,0.347464257300789,4.24663913096444e-09,NA,20,26,26
ENSG00000172782.7,FADS6,-1.1149091046718036,-0.00816043434938786,0.2648893747118859,0.032621038249044394,0.0785209703742718,0.018523265772088002,NA,7,14,14
ENSG00000170909.9,OSCAR,-1.110063442653902,-0.0038673557475346295,0.26697168897292134,0.17415630057218945,0.0604256142903362,0.0378037008707745,NA,39,54,54
ENSG00000148604.9,RGR,-1.1082802884294505,-0.005037075556345885,0.2677407856469055,0.09292824832814969,0.114757126506189,0.00280738163927442,NA,20,24,24
ENSG00000059728.6,MXD1,-1.1074896157837228,-0.005161191762599569,0.2680822994691201,0.08872661236069032,0.0692360027023153,0.0237935812233591,NA,12,14,14
ENSG00000110060.4,PUS3,-1.1070144118068195,-0.0080843772913202,0.26828769741058667,0.04367820830418066,0.159611466015099,0.0004129917439275,NA,16,17,17
ENSG00000128944.9,KNSTRN,-1.1067095776878453,-0.00409805317562045,0.2684195131016369,0.13841851933722707,0.392181655989594,5.71204695743277e-10,NA,13,15,15
ENSG00000040531.10,CTNS,-1.101184010596194,-0.005168816420360178,0.2708165792384949,0.07288866195344243,0.14695495567674,0.000372430043712324,NA,7,7,7
ENSG00000109846.3,CRYAB,-1.097074699406988,-0.005240871985777734,0.27260873914631534,0.08623915663382296,0.0740744578924504,0.0205142409429694,NA,47,55,55
ENSG00000205403.8,CFI,1.095925573204336,0.005816192030526922,0.2731113466188678,0.07077906883467648,0.059401367547159,0.0361646638564752,NA,25,28,28
ENSG00000177984.6,LCN15,1.0897066083960447,0.0033599220046314614,0.2758424041810231,0.1561596166406751,0.30880001009618,2.87566017109469e-07,NA,19,30,30
ENSG00000220563.1,PKMP3,-1.0883719407178973,-0.0043743786595779165,0.27643094306645455,0.13195070288839017,0.203796221262841,1.93001398487205e-05,NA,24,29,29
ENSG00000123338.8,NCKAP1L,1.086381243873479,0.0030862681973978182,0.2773103561902651,0.30224144892602633,0.0523200675201765,0.0464568220084137,NA,68,102,102
ENSG00000198900.5,TOP1,1.0856902898245322,0.002780140794360351,0.27761603812417157,0.16448081697543265,0.0661157471646751,0.0290022565885803,NA,45,59,59
ENSG00000257139.1,RP11-320P7.2,1.0855900824922933,0.003482239249578967,0.27766038945441596,0.14596008565000265,0.183033875830597,0.000126013642713505,NA,46,48,48
ENSG00000259865.1,RP11-488L18.10,1.085577265274929,0.00317933533253473,0.2776660626472228,0.20201663781673834,0.25532609354796,1.16035241331323e-06,NA,54,63,63
ENSG00000257267.1,ZNF271,-1.0855351025901114,-0.007357774403100387,0.2776847253703174,0.04143398277048951,0.0667581644786577,0.0255421761835775,NA,21,26,26
ENSG00000146707.10,POMZP3,1.0851146394683595,0.0034093078214110233,0.27787088422850026,0.18847969573039997,0.405841911134263,6.51441802896777e-10,NA,45,55,55
ENSG00000234283.1,RP11-495P10.6,1.0827554842454417,0.005460496607951239,0.2789169692839747,0.0709297802173244,0.0923845693708596,0.00865425060574421,NA,23,33,33
ENSG00000233448.2,PMS2P9,1.0796802022199403,0.033149329537254905,0.2802846129597726,0.0017069878732099168,0.0818197743995805,0.00998351051351957,NA,7,11,11
ENSG00000081665.9,ZNF506,1.0791759234522817,0.004908952552930458,0.28050931053843875,0.08549962965142274,0.190636611469034,0.000110830463497388,NA,22,27,27
ENSG00000185567.6,AHNAK2,1.0706721498935285,0.0029191352161989474,0.28431686948181834,0.23378646630946173,0.101031013555813,0.00596218237907365,NA,44,66,66
ENSG00000169402.11,RSPH10B2,-1.070349778608397,-0.0032870372120613754,0.28446189587189563,0.1657157049243863,0.0796164020667131,0.0157944566382102,NA,35,46,46
ENSG00000169288.13,MRPL1,-1.070197185990296,-0.00638541861024157,0.2845305607427756,0.053455465106674205,0.206898589502557,5.22650891202374e-05,NA,32,40,40
ENSG00000151632.12,AKR1C2,1.0688761843037689,0.0062240790839773645,0.28512546464200916,0.06367551933161904,0.0761601305287875,0.0146680272562589,NA,11,11,11
ENSG00000157578.9,LCA5L,1.0667329203425533,0.002832396488326914,0.28609245696341523,0.23894194389651693,0.244392972139449,8.27153990387471e-06,NA,46,56,56
ENSG00000242299.1,RP11-234A1.1,1.066505273271553,0.005229570703890108,0.28619529620362316,0.08555038713210351,0.109818648523632,0.000959430931059184,NA,45,49,49
ENSG00000224635.1,RP4-564F22.5,-1.0662649023980473,-0.003321844531047167,0.28630391050710546,0.13248281779001378,0.191696948282186,2.82907771385379e-05,NA,13,13,13
ENSG00000181284.2,TMEM102,1.0620168140639812,0.014522991535339798,0.2882280520986674,0.011787847447696776,0.06595910020668,0.0238993443998291,NA,4,5,5
ENSG00000148926.5,ADM,1.061006724342139,0.005585998316749422,0.288686845257464,0.06076122759654554,0.0718106777677017,0.0130030604293234,NA,23,24,24
ENSG00000166435.11,XRRA1,-1.0603641964051567,-0.0025564741803736205,0.2889789440641497,0.2684310319961376,0.528724034594505,1.4106868935639e-14,NA,20,22,22
ENSG00000139971.11,C14orf37,1.0584744682872183,0.005662957707159983,0.28983918477760695,0.07359161772106455,0.148150551627405,0.000687560515869055,NA,28,28,28
ENSG00000271927.1,CTD-2541M15.4,-1.0581215620040891,-0.008551955021388708,0.2900000253817743,0.03588957004944076,0.218617805454302,2.18538144109067e-05,NA,1,1,1
ENSG00000184319.11,AC002055.4,-1.0579740336654402,-0.004889252469622448,0.29006728071770105,0.10234773045226912,0.138904167862553,0.00117916476507024,NA,7,29,29
ENSG00000188404.4,SELL,1.0572145191804387,0.006256516305577508,0.2904136949343762,0.04781410407973393,0.0785452507384491,0.0133411642010182,NA,40,43,43
ENSG00000137409.14,MTCH1,-1.0569719637221417,-0.006780299549744236,0.29052438299332484,0.0471947192840352,0.163771615503503,0.000143741029466104,NA,6,6,6
ENSG00000178081.8,ULK4P3,1.0554890143964022,0.004907198519809258,0.29120173115118364,0.08888621362927317,0.141353122939835,0.000450356513267475,NA,27,30,30
ENSG00000088387.13,DOCK9,1.0547094997430655,0.010611109196904655,0.29155820572506086,0.012272537626004113,0.0627019583787476,0.0343201081526064,NA,6,7,7
ENSG00000104497.9,SNX16,-1.0544984583032484,-0.006089639352044659,0.29165476609256114,0.063686727329131,0.250072200836037,5.77681593098633e-06,NA,13,16,16
ENSG00000152926.10,ZNF117,1.0543904192201818,0.002558570954187228,0.2917042068509246,0.1797363760841502,0.225170367843564,1.66535925603887e-05,NA,61,78,78
ENSG00000227775.3,RP1-283E3.4,-1.0540648103336485,-0.006424684914527927,0.29185324579516236,0.049247337785382386,0.110610310153131,0.00228725769410566,NA,9,33,33
ENSG00000166682.6,TMPRSS5,-1.0534553310001744,-0.0035391939946930314,0.29213235651455505,0.21342489402182435,0.324545497109923,1.01944241167599e-07,NA,44,48,48
ENSG00000066651.13,TRMT11,1.0524468043192983,0.010999377597509947,0.2925946044895792,0.016466416952683114,0.0735314562401047,0.021051208226898,NA,26,26,26
ENSG00000260981.1,RP11-315A16.1,-1.05117962607399,-0.0035065937797251856,0.29317609868394867,0.19040152339049277,0.0853609438374388,0.00674426921585644,NA,48,63,63
ENSG00000135773.8,CAPN9,-1.0509654845706489,-0.008384672554048478,0.29327444242628653,0.03614498972065689,0.0742986928791477,0.0197721269094655,NA,9,10,10
ENSG00000132950.14,ZMYM5,1.049471850442533,0.012955863712376323,0.29396100438465234,0.012419500080899926,0.0936973269351733,0.00871746971934289,NA,2,2,2
ENSG00000219755.1,RP1-199J3.5,1.0482381509382601,0.0026579938512582215,0.2945288973210648,0.28513092044326194,0.414044377051967,2.81007442359842e-11,NA,54,58,58
ENSG00000258144.1,RP11-554L12.1,1.0479925663662224,0.0022255257782375247,0.29464203179227777,0.2838947567246825,0.0663658299937315,0.0156983794402342,NA,78,82,82
ENSG00000122882.6,ECD,1.047865268363072,0.006639013089464191,0.29470068615504197,0.05996372363663578,0.125830850078459,0.00136877394444088,NA,10,12,12
ENSG00000160323.14,ADAMTS13,1.0478061862902481,0.005073849779437375,0.29472791171764967,0.06846849110354894,0.118086281518591,0.00198484333644667,NA,23,30,30
ENSG00000133069.10,TMCC2,1.047690993369555,0.010814377531828151,0.29478099852178763,0.020618734140827637,0.0522257507153051,0.0490968698951572,NA,25,28,28
ENSG00000130653.11,PNPLA7,1.0462891204072866,0.019796502681210658,0.2954275669374593,0.008331304097784709,0.086976327974007,0.00882235750529398,NA,5,10,10
ENSG00000108001.9,EBF3,1.0441223869114729,0.004445165732094497,0.2964287695236659,0.13414025783250091,0.152481939354877,0.000353056798787271,NA,37,55,55
ENSG00000125821.7,DTD1,-1.0439777246755928,-0.0023036338228059772,0.2964956956892373,0.35815180971335775,0.239405373027395,1.11471723622525e-06,NA,90,102,102
ENSG00000105397.9,TYK2,-1.0436879486005826,-0.006066647197387039,0.2966297873527056,0.06520090020341777,0.0786996582231119,0.0134551954375712,NA,23,28,28
ENSG00000141959.12,PFKL,-1.042583430768176,-0.002330834669631126,0.29714126648436956,0.36748364527089994,0.175698249654875,0.000111087199625246,NA,54,65,65
ENSG00000128536.11,CDHR3,-1.0414560630986107,-0.004398655067986947,0.29766393464660035,0.14306520701949957,0.0983859516238181,0.00673250857151992,NA,31,34,34
ENSG00000117335.14,CD46,-1.04061603137773,-0.005892449256740813,0.29805378785442227,0.05890646716035393,0.215708234463099,3.3668700020501e-05,NA,16,18,18
ENSG00000008282.3,SYPL1,-1.040001549502122,-0.0035702000074716357,0.29833918077313926,0.11389017351086463,0.0530925930956858,0.0453079662405435,NA,24,28,28
ENSG00000232637.3,WI2-3658N16.1,-1.037364584815765,-0.009274672692386746,0.2995659768174871,0.022783458375302542,0.433281363553431,3.7441271133579e-11,NA,11,17,17
ENSG00000215146.4,RP11-313J2.1,-1.037344940325452,-0.005214696345976858,0.2995751286405697,0.07315283545954655,0.468949293860556,8.00764915916392e-13,NA,30,39,39
ENSG00000271324.1,RP11-10C24.2,1.0356457747243846,0.00794635153187368,0.30036742849945275,0.02646955161622577,0.136590430530892,0.000800705679060324,NA,9,9,9
ENSG00000172785.14,CBWD1,1.034902712431186,0.01256334805041033,0.30071434778646067,0.010703566533672567,0.0744004813901122,0.0171444261625128,NA,4,6,6
ENSG00000106853.12,PTGR1,-1.034745649383618,-0.0018005007933212097,0.300787711203531,0.6565821903951373,0.110047187480351,0.00405057059530658,NA,149,171,171
ENSG00000185860.9,C1orf110,1.03455311543675,0.003314289526406359,0.30087765917971043,0.17550199427026802,0.137688741391897,0.00108465894902897,NA,56,61,61
ENSG00000176268.5,CYCSP34,-1.0343225723593787,-0.004670563411890309,0.30098538782832984,0.07904712320363595,0.188680316757344,9.65808870597455e-05,NA,18,23,23
ENSG00000125618.12,PAX8,-1.0332704629308636,-0.0070032184410456074,0.3014773458730846,0.03807793441200273,0.245885688104788,6.65320910917317e-06,NA,16,22,22
ENSG00000251669.1,FAM86EP,1.0312286957795411,0.003064996151853167,0.3024335869217343,0.19092013333499466,0.0583270948047792,0.0415115423231714,NA,40,53,53
ENSG00000229481.1,CTD-2554C21.3,-1.0292662795086525,-0.0022139742074054566,0.3033545643227774,0.3706707658740957,0.126101149364851,0.00120167471121099,NA,58,79,79
ENSG00000115183.9,TANC1,-1.0276420821933856,-0.003926907200948841,0.30411822126936494,0.07832319584154541,0.0475673474828248,0.0496020144677044,NA,28,33,33
ENSG00000233005.1,AC067959.1,-1.026417828420336,-0.004599208922374512,0.3046946779291614,0.11290026075044193,0.12717573236484,0.00202294657083135,NA,32,33,33
ENSG00000204219.5,TCEA3,-1.0262092506638587,-0.0035542972023314737,0.30479296188634153,0.15794040299166354,0.162728544947964,0.000346738987901506,NA,26,30,30
ENSG00000267368.1,UPK3BL,-1.0258986675356898,-0.004309592649099202,0.30493935080013246,0.11440641832909802,0.106886558374553,0.00320743436613989,NA,36,41,41
ENSG00000115355.11,CCDC88A,1.0257773259484912,0.006519741457222272,0.30499655609447995,0.04005419451797224,0.0621106489672271,0.0235608479840407,NA,16,19,19
ENSG00000157150.4,TIMP4,1.0230171266044117,0.0027350303510314507,0.30629974820931394,0.2740594700744172,0.117464890281154,0.00316154419973736,NA,81,91,91
ENSG00000167863.7,ATP5H,-1.023006119089867,-0.013449390117301436,0.3063049526406211,0.011753279873188449,0.0777764866819922,0.0166838493884622,NA,5,9,9
ENSG00000241794.1,SPRR2A,1.0211986352387097,0.005295976939699904,0.3071603388196791,0.08629671248152289,0.0644526862182105,0.0261412152191967,NA,51,71,71
ENSG00000145428.10,RNF175,-1.0187250457458619,-0.00815561782736208,0.30833351870318926,0.03666373036728681,0.0673998389554434,0.022982532610312,NA,13,15,15
ENSG00000273340.1,MICE,1.0185364946985096,0.0195142692281991,0.3084230665517175,0.0023838850079607203,0.0771811562534796,0.0167666370812833,NA,21,73,73
ENSG00000108587.10,GOSR1,1.0181542103258319,0.00588189474737662,0.30860467623410137,0.06945838339914777,0.108179598183191,0.00404248067894767,NA,13,14,14
ENSG00000230847.4,RP11-195E2.1,1.017394997402659,0.004563813599361743,0.30896556087224214,0.057153530693843775,0.0820216744612434,0.016048670833774,NA,21,28,28
ENSG00000254974.1,RP11-702H23.2,-1.0170931329342896,-0.004913064557034315,0.3091091267545264,0.11276638731351671,0.092029310816304,0.0106561433467904,NA,38,48,48
ENSG00000095917.9,TPSD1,1.0136689175579316,0.04275020930335283,0.3107407603317287,0.0013797096919055487,0.197055448972696,8.05315160936435e-05,NA,4,8,8
ENSG00000163931.11,TKT,1.0130484379746554,0.004008433710928254,0.3110370250707919,0.2220684320484636,0.139470911303931,0.000351150109737477,NA,53,67,67
ENSG00000106524.4,ANKMY2,-1.0084788185748872,-0.012261844529842867,0.31322465127114496,0.012667269461591524,0.11599082722639,0.0014834155175659,NA,11,13,13
ENSG00000148482.7,SLC39A12,1.007692425294469,0.007558816622440536,0.31360214251044094,0.04390834625985384,0.053332627572298,0.0478837102963493,NA,19,23,23
ENSG00000140400.10,MAN2C1,-1.0066639775151345,-0.0032006322719634376,0.31409627842868204,0.14237017705625488,0.249073562787679,5.09201911122423e-06,NA,22,34,34
ENSG00000151789.5,ZNF385D,1.0062698452128893,0.0036142956885861365,0.31428578192432877,0.15917823183999813,0.0816486697234662,0.0136505345532966,NA,58,61,61
ENSG00000227827.3,RP11-958N24.2,1.0047309531095219,0.00380925884723864,0.31502641930832775,0.10217827056677421,0.411196533086254,7.39991731978168e-11,NA,33,48,48
ENSG00000170525.14,PFKFB3,1.0041921519668255,0.013263303824471086,0.315286004179987,0.012639739776074882,0.0711041571408765,0.0222374908084935,NA,5,6,6
ENSG00000138709.13,LARP1B,1.0034580407913356,0.003552018510261109,0.31563991208284103,0.12002706665997459,0.060659025504912,0.0370888510145417,NA,28,32,32
ENSG00000117600.8,LPPR4,1.0017834036370672,0.003283533613309805,0.31644821451695726,0.16270236539619837,0.112389028697148,0.00385924480552571,NA,83,96,96
ENSG00000170074.15,FAM153A,-1.0000648642648178,-0.0027505868681053387,0.3172791183746684,0.30459875945511455,0.380604345979559,2.19311322161516e-09,NA,74,106,106
ENSG00000156795.2,WDYHV1,-0.999842064659642,-0.002728896238531348,0.31738694535599543,0.260790396771394,0.176172818607286,0.000174558789110303,NA,75,83,83
ENSG00000257335.4,MGAM,-0.999261749034288,-0.004366075120010226,0.31766790998255323,0.08766493813368245,0.267805999002566,2.650981054036e-06,NA,24,32,32
ENSG00000218672.1,AC008060.7,0.9986180216055808,0.0033853207849858296,0.3179797666207459,0.17251296070047156,0.432569638308267,3.62935596623969e-11,NA,9,9,9
ENSG00000186806.5,VSIG10L,0.9981147041248006,0.0035438099358364346,0.3182237407264693,0.16052574205981887,0.0702103678124062,0.0190944836513288,NA,35,44,44
ENSG00000228376.3,RP11-520B13.4,-0.9969247544348726,-0.00426433568704497,0.3188010350041184,0.10042554691988749,0.265850061607967,1.1924745048777e-06,NA,26,33,33
ENSG00000244291.1,C7orf13,0.9967990472772299,0.0027713024887310402,0.3188620608134751,0.21394563491093452,0.319562138513763,8.26698922452284e-08,NA,26,27,27
ENSG00000171853.11,TRAPPC12,0.9958865771435524,0.003080948144573512,0.3193052578735851,0.17779863469310025,0.0634472947475911,0.032519608643014,NA,62,73,73
ENSG00000160392.9,C19orf47,-0.9957760541408338,-0.0036140827655487006,0.3193589675033913,0.1116853872194655,0.126811277021291,0.00114597305442074,NA,23,29,29
ENSG00000186007.5,LEMD1,-0.9955210680420103,-0.013798339884149496,0.31948290280249203,0.014361804779510516,0.100075416165604,0.00688911209163811,NA,16,17,17
ENSG00000164010.9,ERMAP,-0.9953245927055353,-0.007141340126850572,0.3195784205674832,0.04262013621013898,0.12494190470131,0.00165834125295873,NA,8,9,9
ENSG00000167670.11,CHAF1A,-0.9953114034794197,-0.007771423564479163,0.31958483326480613,0.04283432071472248,0.316685231054518,1.08493532294998e-08,NA,15,20,20
ENSG00000169684.9,CHRNA5,0.9950701567917054,0.0030779538404746413,0.31970214400501396,0.18898527180122351,0.246118137547927,6.84246180475011e-06,NA,37,37,37
ENSG00000142156.10,COL6A1,0.9929383198029625,0.011040780934929792,0.32074001394297913,0.013127194843881446,0.072500156088365,0.020866483928706,NA,14,17,17
ENSG00000167671.7,UBXN6,-0.9927063361072463,-0.005263202136119363,0.32085308626727504,0.06348686739319748,0.176649397971782,0.000223445204556232,NA,33,43,43
ENSG00000179603.13,GRM8,0.9926559646467787,0.004626794283705622,0.3208776415120608,0.10223276667514358,0.0539974364742818,0.0473913957711401,NA,51,55,55
ENSG00000126790.7,L3HYPDH,0.9906593670409497,0.0025930623468851284,0.32185193832691217,0.23134734535583334,0.342993889510529,8.23883287807183e-09,NA,21,22,22
ENSG00000096092.5,TMEM14A,-0.990318389412698,-0.008042531796589428,0.32201852094767625,0.026446706361582896,0.0542885852336064,0.0448740212668895,NA,7,8,8
ENSG00000243663.1,RPS4XP14,0.9893636237958785,0.010703755317566396,0.322485265411089,0.027857026998484524,0.0627050580515597,0.0344559186667427,NA,10,17,17
ENSG00000163041.5,H3F3A,0.98880150061423,0.0031710299451915614,0.32276026992175244,0.1738010120126449,0.274627962083262,6.67001177618712e-08,NA,16,19,19
ENSG00000214279.8,RP11-108K14.4,0.9886286677390356,0.014279419891581815,0.3228448547551882,0.006747377304283892,0.156733349121825,0.000509574184944296,NA,3,9,9
ENSG00000246922.4,UBAP1L,0.9868195544115199,0.0029970801696876472,0.3237311067371228,0.15508338123955542,0.0757085165345528,0.0120481776551125,NA,48,50,50
ENSG00000198547.4,C20orf203,-0.9863570251464325,-0.004941939852483978,0.32395794567733405,0.07282519421302236,0.143547181874352,0.00100429206188905,NA,11,12,12
ENSG00000204463.8,BAG6,-0.9855052169005891,-0.005886442147963938,0.32437597015789443,0.05226603380232965,0.340057297223848,1.3709213437727e-08,NA,11,63,63
ENSG00000204576.7,PRR3,0.9846290759985529,0.009454771388714561,0.32480630212612516,0.016350040075803655,0.0518786075914622,0.0496432998363001,NA,4,62,62
ENSG00000214776.5,RP11-726G1.1,-0.9841308842665414,-0.0026175305077279854,0.32505116336578466,0.28354195825018497,0.117057697772726,0.00185315644307093,NA,54,62,62
ENSG00000173272.9,MZT2A,-0.9840949144371045,-0.006838086450203206,0.32506884718519535,0.0423634150081505,0.0908520333669437,0.0112344981489484,NA,31,38,38
ENSG00000152749.7,GPR180,0.9826263733323196,0.006080575545697846,0.3257913593866475,0.05111454987117714,0.137703881871543,0.00146926242759567,NA,20,22,22
ENSG00000213934.5,HBG1,0.9816890949570701,0.006505138430941566,0.3262530394136335,0.04547912833190868,0.0912339811897704,0.00863329912714582,NA,16,22,22
ENSG00000157429.11,ZNF19,0.9812855726942346,0.0052702837627873035,0.32645193532200767,0.08302630525120498,0.100519148036312,0.00699363976639127,NA,13,17,17
ENSG00000204954.5,C12orf73,0.9806989290469295,0.008377771422818278,0.32674123216800277,0.03021245239033242,0.079900221384673,0.0117890535575558,NA,16,17,17
ENSG00000129667.8,RHBDF2,0.9802949629999326,0.0025322611250231594,0.32694054036371334,0.4361204883659912,0.0835425499413265,0.0127828388454423,NA,91,121,121
ENSG00000149451.13,ADAM33,-0.9786194551083924,-0.015529108167043858,0.3277680427968077,0.008344207197776057,0.0874220281100426,0.0108838373528214,NA,15,18,18
ENSG00000169826.6,CSGALNACT2,0.9778900320438664,0.002990578884077865,0.3281287156681141,0.1910669200493424,0.325951622022576,2.40850047578661e-08,NA,22,22,22
ENSG00000067533.5,RRP15,-0.9758417394433734,-0.005982035587847182,0.329142897010985,0.05561271567442554,0.169156008985012,0.000170786903133395,NA,8,10,10
ENSG00000198502.5,HLA-DRB5,-0.9741138815879822,-0.022203024935858247,0.3299999977516679,0.0034709443538305353,0.437987734778311,3.43110284475823e-11,NA,1,26,26
ENSG00000089597.12,GANAB,-0.9736960156238339,-0.0021009430898268886,0.33020749621700773,0.41164305685277436,0.139461316198067,0.00123110335391592,NA,61,79,79
ENSG00000197363.5,ZNF517,-0.973464845683632,-0.010178788469967679,0.3303223238696644,0.018313150687477263,0.164520952137659,0.000282669492763259,NA,5,6,6
ENSG00000153234.9,NR4A2,-0.972763792253992,-0.0027101335302820244,0.3306707119426393,0.19672624344866335,0.0920537799957019,0.00708687276066325,NA,38,39,39
ENSG00000132109.8,TRIM21,-0.9721474233260691,-0.006958013811902975,0.33097721244216816,0.03792728703774012,0.0554252357556445,0.0416803633823832,NA,14,20,20
ENSG00000124194.11,GDAP1L1,0.9705004460010126,0.0028163484485875007,0.33179710270919316,0.2942243063098803,0.102466107947948,0.00508428855897453,NA,57,69,69
